rowid,Name,IsFirst,PostSide,Pool,Result,Enemy
586,SnakeEyes,False,False,0,0,Branded
587,SnakeEyes,False,False,0,0,Runick3
588,Runick3,True,False,0,1,SnakeEyes
589,Branded,True,True,0,1,SnakeEyes
590,SnakeEyes,False,True,0,0,Branded
591,SnakeEyes,False,True,0,0,Runick3
592,Runick3,True,True,0,1,SnakeEyes
593,Runick2,True,True,0,0,SnakeEyes
594,SnakeEyes,False,True,0,1,Runick2
595,SnakeEyes,True,True,0,1,Runick
596,Runick,False,True,0,0,SnakeEyes
597,Runick3,True,False,0,1,SnakeEyes
598,SnakeEyes,False,False,0,0,Runick3
599,Runick2,False,True,0,1,SnakeEyes
600,SnakeEyes,True,True,0,0,Runick2
601,SnakeEyes,False,False,0,0,Branded
602,Branded,True,False,0,1,SnakeEyes
603,Runick,False,False,0,0,SnakeEyes
604,SnakeEyes,True,False,0,1,Runick
605,SnakeEyes,False,True,0,0,Branded
606,Branded,True,True,0,1,SnakeEyes
607,SnakeEyes,True,True,0,0,Runick
608,Runick,False,True,0,1,SnakeEyes
609,Runick3,True,True,0,0,SnakeEyes
610,SnakeEyes,False,True,0,1,Runick3
611,SnakeEyes,False,True,0,0,Runick
612,Runick,True,True,0,1,SnakeEyes
613,Runick2,True,False,0,0,SnakeEyes
614,SnakeEyes,False,False,0,1,Runick2
615,SnakeEyes,True,True,0,0,Runick3
616,Runick3,False,True,0,1,SnakeEyes
617,SnakeEyes,True,True,0,0,Runick2
618,Runick2,False,True,0,1,SnakeEyes
619,SnakeEyes,False,False,0,1,Branded
620,Branded,True,False,0,0,SnakeEyes
621,SnakeEyes,False,False,0,1,Runick
622,Runick,True,False,0,0,SnakeEyes
623,Runick2,True,True,0,0,SnakeEyes
624,SnakeEyes,False,True,0,1,Runick2
625,Branded,False,True,0,0,SnakeEyes
626,SnakeEyes,True,True,0,1,Branded
627,SnakeEyes,True,True,0,0,Runick
628,Runick,False,True,0,1,SnakeEyes
629,SnakeEyes,False,True,0,0,Runick
630,Runick,True,True,0,1,SnakeEyes
631,SnakeEyes,True,False,0,1,Runick2
632,Runick2,False,False,0,0,SnakeEyes
633,SnakeEyes,True,False,0,1,Branded
634,Branded,False,False,0,0,SnakeEyes
635,SnakeEyes,False,False,0,1,Runick3
636,Runick3,True,False,0,0,SnakeEyes
637,SnakeEyes,True,True,0,1,Runick2
638,Runick2,False,True,0,0,SnakeEyes
639,SnakeEyes,True,True,0,1,Branded
640,Branded,False,True,0,0,SnakeEyes
641,SnakeEyes,True,True,0,0,Runick3
642,Runick3,False,True,0,1,SnakeEyes
643,SnakeEyes,True,False,0,1,Runick2
644,Runick2,False,False,0,0,SnakeEyes
645,Runick,True,False,0,0,SnakeEyes
646,SnakeEyes,False,False,0,1,Runick
647,Branded,False,False,0,0,SnakeEyes
648,SnakeEyes,True,False,0,1,Branded
649,Runick2,False,True,0,1,SnakeEyes
650,SnakeEyes,True,True,0,0,Runick2
651,SnakeEyes,True,True,0,1,Runick
652,Runick,False,True,0,0,SnakeEyes
653,Runick3,True,True,0,0,SnakeEyes
654,SnakeEyes,False,True,0,1,Runick3
655,Runick2,True,True,0,1,SnakeEyes
656,SnakeEyes,False,True,0,0,Runick2
657,SnakeEyes,True,True,0,0,Branded
658,Branded,False,True,0,1,SnakeEyes
659,SnakeEyes,True,False,0,1,Runick
660,Runick,False,False,0,0,SnakeEyes
661,SnakeEyes,True,False,0,0,Runick3
662,Runick3,False,False,0,1,SnakeEyes
663,SnakeEyes,False,False,0,1,Runick2
664,Runick2,True,False,0,0,SnakeEyes
665,Branded,True,True,0,0,SnakeEyes
666,SnakeEyes,False,True,0,1,Branded
667,Runick,False,True,0,1,SnakeEyes
668,SnakeEyes,True,True,0,0,Runick
669,Runick,True,True,0,1,SnakeEyes
670,SnakeEyes,False,True,0,0,Runick
671,SnakeEyes,True,False,0,1,Branded
672,Branded,False,False,0,0,SnakeEyes
673,SnakeEyes,False,True,0,0,Runick3
674,Runick3,True,True,0,1,SnakeEyes
675,Runick2,False,True,0,0,SnakeEyes
676,SnakeEyes,True,True,0,1,Runick2
677,SnakeEyes,True,False,0,0,Runick2
678,Runick2,False,False,0,1,SnakeEyes
679,Branded,False,True,0,1,SnakeEyes
680,SnakeEyes,True,True,0,0,Branded
681,SnakeEyes,False,False,0,1,Runick
682,Runick,True,False,0,0,SnakeEyes
683,SnakeEyes,False,True,0,0,Runick2
684,Runick2,True,True,0,1,SnakeEyes
685,Branded,True,True,0,0,SnakeEyes
686,SnakeEyes,False,True,0,1,Branded
687,SnakeEyes,True,True,0,0,Runick
688,Runick,False,True,0,1,SnakeEyes
689,SnakeEyes,False,False,0,1,Runick3
690,Runick3,True,False,0,0,SnakeEyes
691,SnakeEyes,True,False,0,0,Branded
692,Branded,False,False,0,1,SnakeEyes
693,Runick,True,True,0,0,SnakeEyes
694,SnakeEyes,False,True,0,1,Runick
695,Runick2,True,False,0,0,SnakeEyes
696,SnakeEyes,False,False,0,1,Runick2
697,Branded,True,True,0,1,SnakeEyes
698,SnakeEyes,False,True,0,0,Branded
699,Runick,False,False,0,0,SnakeEyes
700,SnakeEyes,True,False,0,1,Runick
701,Runick2,False,True,0,1,SnakeEyes
702,SnakeEyes,True,True,0,0,Runick2
703,SnakeEyes,False,False,0,0,Branded
704,Branded,True,False,0,1,SnakeEyes
705,SnakeEyes,True,True,0,1,Runick
706,Runick,False,True,0,0,SnakeEyes
707,Runick2,True,True,0,0,SnakeEyes
708,SnakeEyes,False,True,0,1,Runick2
709,SnakeEyes,True,False,0,1,Runick
710,Runick,False,False,0,0,SnakeEyes
711,SnakeEyes,False,True,0,1,Branded
712,Branded,True,True,0,0,SnakeEyes
713,Runick2,False,False,0,0,SnakeEyes
714,SnakeEyes,True,False,0,1,Runick2
715,Runick,False,True,0,1,SnakeEyes
716,SnakeEyes,True,True,0,0,Runick
717,SnakeEyes,True,True,0,0,Runick3
718,Runick3,False,True,0,1,SnakeEyes
719,Runick,True,True,0,1,SnakeEyes
720,SnakeEyes,False,True,0,0,Runick
721,SnakeEyes,True,True,0,0,Runick2
722,Runick2,False,True,0,1,SnakeEyes
723,SnakeEyes,True,True,0,0,Branded
724,Branded,False,True,0,1,SnakeEyes
725,SnakeEyes,False,False,0,1,Runick
726,Runick,True,False,0,0,SnakeEyes
727,Branded,True,False,0,0,SnakeEyes
728,SnakeEyes,False,True,0,1,Runick2
729,Runick2,True,True,0,0,SnakeEyes
730,SnakeEyes,False,False,0,1,Branded
731,Runick3,True,True,0,0,SnakeEyes
732,SnakeEyes,False,True,0,1,Runick3
733,SnakeEyes,True,True,0,1,Runick
734,Runick,False,True,0,0,SnakeEyes
735,SnakeEyes,True,True,0,1,Branded
736,Branded,False,True,0,0,SnakeEyes
737,SnakeEyes,True,False,0,1,Runick2
738,Runick2,False,False,0,0,SnakeEyes
739,SnakeEyes,True,False,0,0,Runick3
740,Runick3,False,False,0,1,SnakeEyes
741,Runick,False,False,0,0,SnakeEyes
742,SnakeEyes,True,False,0,1,Runick
743,Branded,False,False,0,1,SnakeEyes
744,SnakeEyes,True,False,0,0,Branded
745,SnakeEyes,True,True,0,0,Runick
746,Runick,False,True,0,1,SnakeEyes
747,SnakeEyes,True,True,0,0,Runick2
748,Runick2,False,True,0,1,SnakeEyes
749,Branded,True,True,0,1,SnakeEyes
750,SnakeEyes,False,True,0,0,Branded
751,SnakeEyes,False,True,0,0,Runick
752,Runick,True,True,0,1,SnakeEyes
753,SnakeEyes,False,False,0,0,Runick
754,Runick,True,False,0,1,SnakeEyes
755,Branded,True,False,0,1,SnakeEyes
756,SnakeEyes,False,False,0,0,Branded
757,SnakeEyes,False,True,0,0,Runick3
758,Runick3,True,True,0,1,SnakeEyes
759,Runick2,True,True,0,0,SnakeEyes
760,SnakeEyes,False,True,0,1,Runick2
761,SnakeEyes,False,True,0,0,Runick
762,Runick,True,True,0,1,SnakeEyes
763,SnakeEyes,False,False,0,1,Runick3
764,Runick3,True,False,0,0,SnakeEyes
765,Runick,True,False,0,0,SnakeEyes
766,SnakeEyes,False,False,0,1,Runick
767,SnakeEyes,False,True,0,0,Branded
768,Branded,True,True,0,1,SnakeEyes
769,Runick2,False,False,0,0,SnakeEyes
770,SnakeEyes,True,False,0,1,Runick2
771,SnakeEyes,True,True,0,0,Runick
772,Runick,False,True,0,1,SnakeEyes
773,SnakeEyes,False,False,0,1,Branded
774,Branded,True,False,0,0,SnakeEyes
775,SnakeEyes,False,True,0,0,Runick
776,Runick,True,True,0,1,SnakeEyes
777,Runick2,False,True,0,0,SnakeEyes
778,SnakeEyes,True,True,0,1,Runick2
779,Branded,False,True,0,1,SnakeEyes
780,SnakeEyes,True,True,0,0,Branded
781,SnakeEyes,True,False,0,1,Tenpai
782,Tenpai,False,False,0,0,SnakeEyes
783,Labrynth,True,False,0,0,Tenpai
784,Tenpai,False,False,0,1,Labrynth
785,Tenpai,True,False,0,1,Tenpai
786,Tenpai,False,False,0,0,Tenpai
787,Yubel,False,False,0,1,SnakeEyes
788,SnakeEyes,True,False,0,0,Yubel
789,SnakeEyes,True,True,0,1,Tenpai
790,Tenpai,False,True,0,0,SnakeEyes
791,Labrynth,True,True,0,0,Tenpai
792,Tenpai,False,True,0,1,Labrynth
793,Yubel,True,True,0,1,SnakeEyes
794,SnakeEyes,False,True,0,0,Yubel
795,Tenpai,False,False,0,0,SnakeEyes
796,SnakeEyes,True,False,0,1,Tenpai
797,Tenpai,False,False,0,0,Labrynth
798,Labrynth,True,False,0,1,Tenpai
799,Tenpai,True,True,0,0,Tenpai
800,Tenpai,False,True,0,1,Tenpai
801,SnakeEyes,True,True,0,0,Tenpai
802,Tenpai,False,True,0,1,SnakeEyes
803,Tenpai,False,True,0,0,Labrynth
804,Labrynth,True,True,0,1,Tenpai
805,Tenpai,False,False,0,1,Tenpai
806,Tenpai,True,False,0,0,Tenpai
807,SnakeEyes,True,True,0,1,Tenpai
808,Tenpai,False,True,0,0,SnakeEyes
809,SnakeEyes,False,False,0,0,Yubel
810,Yubel,True,False,0,1,SnakeEyes
811,Tenpai,False,True,0,1,Tenpai
812,Tenpai,False,False,0,0,SnakeEyes
813,SnakeEyes,True,False,0,1,Tenpai
814,Tenpai,True,True,0,0,Tenpai
815,Tenpai,False,False,0,0,Labrynth
816,Labrynth,True,False,0,1,Tenpai
817,Tenpai,False,True,0,1,Labrynth
818,Labrynth,True,True,0,0,Tenpai
819,Tenpai,False,True,0,1,SnakeEyes
820,SnakeEyes,True,True,0,0,Tenpai
821,Tenpai,False,True,0,0,Labrynth
822,Labrynth,True,True,0,1,Tenpai
823,Tenpai,False,False,0,0,Tenpai
824,Tenpai,True,False,0,1,Tenpai
825,SnakeEyes,True,True,0,0,Tenpai
826,Tenpai,False,True,0,1,SnakeEyes
827,Labrynth,True,False,0,1,Tenpai
828,Tenpai,False,False,0,0,Labrynth
829,Yubel,True,True,0,0,SnakeEyes
830,SnakeEyes,False,True,0,1,Yubel
831,SnakeEyes,True,False,0,1,Tenpai
832,Tenpai,False,False,0,0,SnakeEyes
833,Labrynth,True,True,0,1,Tenpai
834,Tenpai,False,True,0,0,Labrynth
835,Tenpai,True,True,0,1,Tenpai
836,Tenpai,False,True,0,0,Tenpai
837,SnakeEyes,True,True,0,0,Yubel
838,Yubel,False,True,0,1,SnakeEyes
839,Tenpai,False,False,0,0,Labrynth
840,Labrynth,True,False,0,1,Tenpai
841,SnakeEyes,True,True,0,0,Tenpai
842,Tenpai,False,True,0,1,SnakeEyes
843,Tenpai,True,True,0,0,Tenpai
844,Tenpai,False,True,0,1,Tenpai
845,Tenpai,False,True,0,0,SnakeEyes
846,Tenpai,False,True,0,0,Labrynth
847,Labrynth,True,True,0,1,Tenpai
848,SnakeEyes,True,True,0,1,Tenpai
849,SnakeEyes,False,False,0,1,Yubel
850,Yubel,True,False,0,0,SnakeEyes
851,Tenpai,False,False,0,1,Tenpai
852,Tenpai,True,False,0,0,Tenpai
853,SnakeEyes,True,False,0,0,Tenpai
854,Tenpai,False,False,0,1,SnakeEyes
855,Tenpai,False,False,0,1,Labrynth
856,Labrynth,True,False,0,0,Tenpai
857,Tenpai,False,True,0,0,Tenpai
858,Tenpai,True,True,0,1,Tenpai
859,Yubel,False,True,0,1,SnakeEyes
860,SnakeEyes,True,True,0,0,Yubel
861,Labrynth,True,True,0,1,Tenpai
862,Tenpai,False,True,0,0,Labrynth
863,Tenpai,False,True,0,0,Tenpai
864,Tenpai,True,True,0,1,Tenpai
865,Tenpai,False,True,0,0,Labrynth
866,Labrynth,True,True,0,1,Tenpai
867,SnakeEyes,True,True,0,0,Tenpai
868,Tenpai,False,True,0,1,SnakeEyes
869,Tenpai,False,False,0,0,Labrynth
870,Labrynth,True,False,0,1,Tenpai
871,Tenpai,True,False,0,1,Tenpai
872,Tenpai,False,False,0,0,Tenpai
873,SnakeEyes,False,True,0,0,Yubel
874,Yubel,True,True,0,1,SnakeEyes
875,SnakeEyes,True,False,0,1,Tenpai
876,Tenpai,False,False,0,0,SnakeEyes
877,Tenpai,False,True,0,0,Tenpai
878,Tenpai,True,True,0,1,Tenpai
879,Tenpai,False,True,0,1,Labrynth
880,Labrynth,True,True,0,0,Tenpai
881,Yubel,True,False,0,0,SnakeEyes
882,SnakeEyes,False,False,0,1,Yubel
883,Tenpai,False,True,0,1,Tenpai
884,Tenpai,True,True,0,0,Tenpai
885,Tenpai,False,True,0,0,SnakeEyes
886,SnakeEyes,True,True,0,1,Tenpai
887,Tenpai,False,True,0,0,Labrynth
888,Labrynth,True,True,0,1,Tenpai
889,SnakeEyes,True,True,0,1,Yubel
890,Tenpai,False,False,0,0,SnakeEyes
891,SnakeEyes,True,False,0,1,Tenpai
892,Yubel,False,True,0,0,SnakeEyes
893,Tenpai,False,False,0,1,Tenpai
894,Tenpai,True,False,0,0,Tenpai
895,Labrynth,True,False,0,0,Tenpai
896,Tenpai,False,False,0,1,Labrynth
897,Yubel,False,False,0,1,SnakeEyes
898,SnakeEyes,True,False,0,0,Yubel
899,SnakeEyes,True,True,0,1,Tenpai
900,Tenpai,False,True,0,0,SnakeEyes
901,Tenpai,False,True,0,0,Tenpai
902,Tenpai,True,True,0,1,Tenpai
903,Yubel,True,True,0,1,SnakeEyes
904,SnakeEyes,False,True,0,0,Yubel
905,SnakeEyes,True,False,0,1,Tenpai
906,Tenpai,False,False,0,0,SnakeEyes
907,Tenpai,True,True,0,0,Tenpai
908,Tenpai,False,True,0,1,Tenpai
909,Labrynth,True,True,0,0,Tenpai
910,Tenpai,False,True,0,1,Labrynth
911,Yubel,True,False,0,0,SnakeEyes
912,SnakeEyes,False,False,0,1,Yubel
913,SnakeEyes,True,True,0,1,Tenpai
914,Tenpai,False,True,0,0,SnakeEyes
915,Tenpai,False,False,0,1,Tenpai
916,Tenpai,True,False,0,0,Tenpai
917,Tenpai,False,False,0,0,Labrynth
918,Labrynth,True,False,0,1,Tenpai
919,Tenpai,True,True,0,0,Tenpai
920,Tenpai,False,True,0,1,Tenpai
921,Tenpai,False,False,0,0,SnakeEyes
922,SnakeEyes,True,False,0,1,Tenpai
923,Yubel,False,True,0,1,SnakeEyes
924,SnakeEyes,True,True,0,0,Yubel
925,Tenpai,False,True,0,0,Labrynth
926,Labrynth,True,True,0,1,Tenpai
927,Tenpai,True,False,0,1,Tenpai
928,Tenpai,False,False,0,0,Tenpai
929,SnakeEyes,True,True,0,1,Tenpai
930,Tenpai,False,True,0,0,SnakeEyes
931,Labrynth,True,False,0,1,Tenpai
932,Tenpai,False,False,0,0,Labrynth
933,Tenpai,True,True,0,1,Tenpai
934,Tenpai,False,True,0,0,Tenpai
935,Labrynth,True,True,0,1,Tenpai
936,Tenpai,False,True,0,0,Labrynth
937,Tenpai,False,True,0,0,Tenpai
938,Tenpai,True,True,0,1,Tenpai
939,SnakeEyes,False,True,0,1,Yubel
940,Yubel,True,True,0,0,SnakeEyes
941,SnakeEyes,True,False,0,0,Tenpai
942,Tenpai,False,False,0,1,SnakeEyes
943,Tenpai,True,False,0,0,Tenpai
944,Tenpai,False,False,0,1,Tenpai
945,Tenpai,False,False,0,1,Labrynth
946,Labrynth,True,False,0,0,Tenpai
947,Yubel,False,False,0,0,SnakeEyes
948,SnakeEyes,True,False,0,1,Yubel
949,Tenpai,False,True,0,1,SnakeEyes
950,SnakeEyes,True,True,0,0,Tenpai
951,Tenpai,True,True,0,1,Tenpai
952,Tenpai,False,True,0,0,Tenpai
953,Tenpai,False,True,0,0,Labrynth
954,Labrynth,True,True,0,1,Tenpai
955,Tenpai,False,True,0,0,Tenpai
956,Tenpai,True,True,0,1,Tenpai
957,Tenpai,False,False,0,0,SnakeEyes
958,SnakeEyes,True,False,0,1,Tenpai
959,Tenpai,False,False,0,1,Tenpai
960,Tenpai,True,False,0,0,Tenpai
961,Tenpai,False,True,0,0,Labrynth
962,Labrynth,True,True,0,1,Tenpai
963,SnakeEyes,True,True,0,0,Yubel
964,Yubel,False,True,0,1,SnakeEyes
965,Tenpai,True,True,0,1,Tenpai
966,Tenpai,False,True,0,0,Tenpai
967,Labrynth,True,False,0,1,Tenpai
968,Tenpai,False,False,0,0,Labrynth
969,SnakeEyes,True,True,0,1,Tenpai
970,Tenpai,False,True,0,0,SnakeEyes
971,Yubel,True,True,0,1,SnakeEyes
972,SnakeEyes,False,True,0,0,Yubel
973,SnakeEyes,False,False,0,0,Yubel
974,Yubel,True,False,0,1,SnakeEyes
975,Tenpai,False,True,0,1,Labrynth
976,Labrynth,True,True,0,0,Tenpai
977,SnakeEyes,False,True,0,0,Yubel
978,Yubel,True,True,0,1,SnakeEyes
979,Tenpai,True,True,0,1,Tenpai
980,Tenpai,False,True,0,0,Tenpai
981,Tenpai,False,True,0,0,Labrynth
982,Labrynth,True,True,0,1,Tenpai
983,SnakeEyes,True,False,0,0,Tenpai
984,Tenpai,False,False,0,1,SnakeEyes
985,Yubel,True,False,0,1,SnakeEyes
986,SnakeEyes,False,False,0,0,Yubel
987,Tenpai,False,False,0,1,Tenpai
988,Tenpai,True,False,0,0,Tenpai
989,Labrynth,True,False,0,1,Tenpai
990,Tenpai,False,False,0,0,Labrynth
991,Tenpai,False,True,0,1,Tenpai
992,Tenpai,True,True,0,0,Tenpai
993,SnakeEyes,True,True,0,0,Tenpai
994,Tenpai,False,True,0,1,SnakeEyes
995,Labrynth,True,True,0,1,Tenpai
996,Tenpai,False,True,0,0,Labrynth
997,Yubel,True,True,0,1,SnakeEyes
998,SnakeEyes,False,True,0,0,Yubel
999,Tenpai,False,False,0,0,SnakeEyes
1000,SnakeEyes,True,False,0,1,Tenpai
1001,Tenpai,True,False,0,1,Tenpai
1002,Tenpai,False,False,0,0,Tenpai
1003,Tenpai,False,False,0,0,Labrynth
1004,Labrynth,True,False,0,1,Tenpai
1005,SnakeEyes,True,True,0,0,Tenpai
1006,Tenpai,False,True,0,1,SnakeEyes
1007,Tenpai,False,True,0,0,Tenpai
1008,Tenpai,True,True,0,1,Tenpai
1009,Tenpai,False,True,0,1,Labrynth
1010,Labrynth,True,True,0,0,Tenpai
1011,Tenpai,False,True,0,0,SnakeEyes
1012,SnakeEyes,True,True,0,1,Tenpai
1013,Tenpai,False,True,0,0,Tenpai
1014,Tenpai,True,True,0,1,Tenpai
1015,Yubel,True,False,0,0,SnakeEyes
1016,SnakeEyes,False,False,0,1,Yubel
1017,Tenpai,False,False,0,0,Tenpai
1018,Tenpai,True,False,0,1,Tenpai
1019,Tenpai,False,False,0,0,SnakeEyes
1020,SnakeEyes,True,False,0,1,Tenpai
1021,Labrynth,True,True,0,0,Tenpai
1022,Tenpai,False,True,0,1,Labrynth
1023,Tenpai,False,True,0,0,Tenpai
1024,Tenpai,True,True,0,1,Tenpai
1025,Tenpai,True,True,0,0,Tenpai
1026,Tenpai,False,True,0,1,Tenpai
1027,SnakeEyes,True,True,0,1,Tenpai
1028,Tenpai,False,True,0,0,SnakeEyes
1029,SnakeEyes,True,True,0,1,Yubel
1030,Yubel,False,True,0,0,SnakeEyes
1031,Tenpai,False,False,0,0,SnakeEyes
1032,SnakeEyes,True,False,0,1,Tenpai
1033,Tenpai,False,False,0,1,Tenpai
1034,Tenpai,False,False,0,0,Labrynth
1035,Labrynth,True,False,0,1,Tenpai
1036,Tenpai,True,False,0,0,Tenpai
1037,SnakeEyes,True,False,0,0,Yubel
1038,Yubel,False,False,0,1,SnakeEyes
1039,SnakeEyes,True,True,0,1,Tenpai
1040,Tenpai,False,True,0,0,SnakeEyes
1041,Tenpai,True,True,0,0,Tenpai
1042,Tenpai,False,True,0,0,Labrynth
1043,Labrynth,True,True,0,1,Tenpai
1044,Tenpai,False,True,0,1,Tenpai
1045,Tenpai,False,False,0,0,Tenpai
1046,Tenpai,True,False,0,1,Tenpai
1047,SnakeEyes,False,True,0,1,Yubel
1048,Yubel,True,True,0,0,SnakeEyes
1049,Tenpai,False,False,0,0,Labrynth
1050,Tenpai,False,False,0,0,SnakeEyes
1051,SnakeEyes,True,False,0,1,Tenpai
1052,Labrynth,True,False,0,1,Tenpai
1053,Tenpai,False,True,0,0,SnakeEyes
1054,SnakeEyes,True,True,0,1,Tenpai
1055,Tenpai,True,True,0,1,Tenpai
1056,Tenpai,False,True,0,0,Tenpai
1057,Tenpai,False,True,0,0,Labrynth
1058,Labrynth,True,True,0,1,Tenpai
1059,SnakeEyes,True,True,0,0,Yubel
1060,Yubel,False,True,0,1,SnakeEyes
1061,Labrynth,True,False,0,1,Tenpai
1062,Tenpai,False,False,0,0,Labrynth
1063,Tenpai,True,True,0,0,Tenpai
1064,Tenpai,False,True,0,1,Tenpai
1065,SnakeEyes,True,False,0,0,Tenpai
1066,Tenpai,False,False,0,1,SnakeEyes
1067,Yubel,True,False,0,1,SnakeEyes
1068,SnakeEyes,False,False,0,0,Yubel
1069,Tenpai,False,False,0,0,Tenpai
1070,Tenpai,True,False,0,1,Tenpai
1071,Tenpai,False,True,0,0,Labrynth
1072,Labrynth,True,True,0,1,Tenpai
1073,Tenpai,False,True,0,0,SnakeEyes
1074,SnakeEyes,True,True,0,1,Tenpai
1075,Tenpai,False,True,0,0,Tenpai
1076,Tenpai,True,True,0,1,Tenpai
1077,Tenpai,False,False,0,0,Labrynth
1078,Labrynth,True,False,0,1,Tenpai
1079,SnakeEyes,False,True,0,0,Yubel
1080,Yubel,True,True,0,1,SnakeEyes
1081,SnakeEyes,True,True,0,1,Tenpai
1082,Tenpai,False,True,0,0,SnakeEyes
1083,Tenpai,False,True,0,0,Tenpai
1084,Tenpai,True,True,0,1,Tenpai
1085,Tenpai,False,True,0,0,Labrynth
1086,Labrynth,True,True,0,1,Tenpai
1087,SnakeEyes,False,False,0,0,Yubel
1088,Yubel,True,False,0,1,SnakeEyes
1089,Tenpai,False,False,0,0,Tenpai
1090,Tenpai,True,False,0,1,Tenpai
1091,Tenpai,False,False,0,0,SnakeEyes
1092,Tenpai,False,False,0,0,Labrynth
1093,SnakeEyes,True,False,0,1,Tenpai
1094,Labrynth,True,False,0,1,Tenpai
1095,Tenpai,False,True,0,0,SnakeEyes
1096,SnakeEyes,True,True,0,1,Tenpai
1097,Tenpai,False,True,0,0,Labrynth
1098,Labrynth,True,True,0,1,Tenpai
1099,SnakeEyes,False,True,0,0,Yubel
1100,Yubel,True,True,0,1,SnakeEyes
1101,Tenpai,True,True,0,0,Tenpai
1102,Tenpai,False,True,0,1,Tenpai
1103,Tenpai,False,False,0,0,Labrynth
1104,Labrynth,True,False,0,1,Tenpai
1105,Yubel,True,False,0,0,SnakeEyes
1106,SnakeEyes,False,False,0,1,Yubel
1107,Tenpai,False,False,0,0,SnakeEyes
1108,SnakeEyes,True,False,0,1,Tenpai
1109,Tenpai,True,False,0,1,Tenpai
1110,Tenpai,False,False,0,0,Tenpai
1111,Tenpai,False,True,0,0,Labrynth
1112,Labrynth,True,True,0,1,Tenpai
1113,Tenpai,False,True,0,0,SnakeEyes
1114,SnakeEyes,True,True,0,1,Tenpai
1115,Tenpai,False,True,0,1,Tenpai
1116,Tenpai,True,True,0,0,Tenpai
1117,Labrynth,True,False,0,1,Tenpai
1118,Tenpai,False,False,0,0,Labrynth
1119,SnakeEyes,True,True,0,0,Yubel
1120,Yubel,False,True,0,1,SnakeEyes
1121,Tenpai,False,False,0,0,Tenpai
1122,Tenpai,True,False,0,1,Tenpai
1123,Tenpai,False,False,0,0,SnakeEyes
1124,SnakeEyes,True,False,0,1,Tenpai
1125,Tenpai,False,True,0,1,Tenpai
1126,Tenpai,True,True,0,0,Tenpai
1127,SnakeEyes,True,True,0,1,Tenpai
1128,Tenpai,False,True,0,0,SnakeEyes
1129,Tenpai,False,True,0,1,Labrynth
1130,Labrynth,True,True,0,0,Tenpai
1131,SnakeEyes,False,True,0,0,Yubel
1132,Yubel,True,True,0,1,SnakeEyes
1133,Tenpai,False,False,0,0,SnakeEyes
1134,SnakeEyes,True,False,0,1,Tenpai
1135,Tenpai,False,True,0,0,Labrynth
1136,Labrynth,True,True,0,1,Tenpai
1137,Tenpai,True,False,0,0,Tenpai
1138,Tenpai,False,False,0,1,Tenpai
1139,SnakeEyes,True,True,0,1,Tenpai
1140,Tenpai,False,True,0,0,SnakeEyes
1141,Tenpai,False,True,0,0,Tenpai
1142,Tenpai,True,True,0,1,Tenpai
1143,Labrynth,True,False,0,1,Tenpai
1144,Tenpai,False,False,0,0,Labrynth
1145,Tenpai,False,False,0,0,SnakeEyes
1146,SnakeEyes,True,False,0,1,Tenpai
1147,Labrynth,True,True,0,1,Tenpai
1148,Tenpai,False,True,0,0,Labrynth
1149,Tenpai,False,True,0,0,Tenpai
1150,Tenpai,True,True,0,1,Tenpai
1151,Tenpai,False,True,0,1,SnakeEyes
1152,SnakeEyes,True,True,0,0,Tenpai
1153,SnakeEyes,True,True,0,1,Tenpai
1154,Tenpai,False,True,0,0,SnakeEyes
1155,Labrynth,True,False,0,0,Tenpai
1156,Tenpai,False,False,0,1,Labrynth
1157,SnakeEyes,True,False,0,0,Tenpai
1158,Tenpai,False,False,0,1,SnakeEyes
1159,Tenpai,True,False,0,1,Tenpai
1160,Tenpai,False,False,0,0,Tenpai
1161,Labrynth,True,True,0,1,Tenpai
1162,Tenpai,False,True,0,0,Labrynth
1163,Tenpai,False,True,0,0,Labrynth
1164,Labrynth,True,True,0,1,Tenpai
1165,Tenpai,False,True,0,0,SnakeEyes
1166,SnakeEyes,True,True,0,1,Tenpai
1167,Yubel,True,False,0,1,SnakeEyes
1168,SnakeEyes,False,False,0,0,Yubel
1169,Tenpai,False,False,0,0,Labrynth
1170,Labrynth,True,False,0,1,Tenpai
1171,Tenpai,False,True,0,0,Tenpai
1172,Tenpai,True,True,0,1,Tenpai
1173,Tenpai,True,True,0,1,Tenpai
1174,Tenpai,False,True,0,0,Tenpai
1175,Tenpai,False,True,0,0,SnakeEyes
1176,SnakeEyes,True,True,0,1,Tenpai
1177,Tenpai,False,True,0,1,Labrynth
1178,Labrynth,True,True,0,0,Tenpai
1179,Tenpai,False,False,0,0,SnakeEyes
1180,SnakeEyes,True,False,0,1,Tenpai
1181,Tenpai,False,True,0,0,Labrynth
1182,Labrynth,True,True,0,1,Tenpai
1183,Tenpai,False,True,0,0,SnakeEyes
1184,SnakeEyes,True,True,0,1,Tenpai
1185,Yubel,True,True,0,1,SnakeEyes
1186,SnakeEyes,False,True,0,0,Yubel
1187,Labrynth,True,False,0,1,Tenpai
1188,Tenpai,False,False,0,0,Labrynth
1189,Tenpai,False,False,0,0,Tenpai
1190,Tenpai,True,False,0,1,Tenpai
1191,Tenpai,False,False,0,0,SnakeEyes
1192,SnakeEyes,True,False,0,1,Tenpai
1193,Tenpai,False,True,0,0,Labrynth
